axis,source,target,distance,basis,rounds,patch,method,prior,alpha,transfer,certified,keep,src_cal_n,test_n,test_errors,test_rate,exceed,sig_exceed
patch,d3_at_q8_5/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.03,threshold,0,,15000,,,,,
patch,d3_at_q8_5/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.03,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_5/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.1,threshold,1,0.35,15000,2558,176,0.0688037529319781,0,0
patch,d3_at_q8_5/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.1,keep_fraction,1,0.35,15000,5274,528,0.10011376564277588,1,0
patch,d3_at_q8_9/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.001,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.001,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.003,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.01,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.01,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.03,threshold,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.03,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.1,threshold,1,0.05,15000,929,41,0.04413347685683531,0,0
patch,d3_at_q8_9/X/r50,d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.1,keep_fraction,1,0.05,15000,692,24,0.03468208092485549,0,0
pooled,pool:d3/X/r50 without q4_5 (8 patches),d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.0003,threshold,0,,120000,,,,,
pooled,pool:d3/X/r50 without q4_5 (8 patches),d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.0003,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r50 without q4_5 (8 patches),d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.001,threshold,0,,120000,,,,,
pooled,pool:d3/X/r50 without q4_5 (8 patches),d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.001,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r50 without q4_5 (8 patches),d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.003,threshold,0,,120000,,,,,
pooled,pool:d3/X/r50 without q4_5 (8 patches),d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.003,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r50 without q4_5 (8 patches),d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.01,threshold,0,,120000,,,,,
pooled,pool:d3/X/r50 without q4_5 (8 patches),d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.01,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r50 without q4_5 (8 patches),d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.03,threshold,0,,120000,,,,,
pooled,pool:d3/X/r50 without q4_5 (8 patches),d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.03,keep_fraction,0,,120000,,,,,
pooled,pool:d3/X/r50 without q4_5 (8 patches),d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.1,threshold,1,0.3,120000,4144,338,0.08156370656370657,0,0
pooled,pool:d3/X/r50 without q4_5 (8 patches),d3_at_q4_5/X/r50,3,X,50,q4_5,bm_gap,rl,0.1,keep_fraction,1,0.3,120000,4479,392,0.08751953561062738,0,0
same,d3_at_q4_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
same,d3_at_q4_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
same,d3_at_q4_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,threshold,1,0.85,15000,12763,1,7.835148476063621e-05,0,0
same,d3_at_q4_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,keep_fraction,1,0.85,15000,12763,1,7.835148476063621e-05,0,0
same,d3_at_q4_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,threshold,1,0.95,15000,14382,19,0.0013210958142122098,0,0
same,d3_at_q4_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14382,19,0.0013210958142122098,0,0
same,d3_at_q4_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
same,d3_at_q4_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
same,d3_at_q4_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
same,d3_at_q4_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
same,d3_at_q4_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
same,d3_at_q4_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
basis,d3_at_q4_5/X/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
basis,d3_at_q4_5/X/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
basis,d3_at_q4_5/X/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,threshold,1,0.9,15000,13366,1,7.481669908723627e-05,0,0
basis,d3_at_q4_5/X/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,keep_fraction,1,0.9,15000,13750,6,0.00043636363636363637,0,0
basis,d3_at_q4_5/X/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,threshold,1,0.95,15000,14192,12,0.0008455467869222097,0,0
basis,d3_at_q4_5/X/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14382,19,0.0013210958142122098,0,0
basis,d3_at_q4_5/X/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
basis,d3_at_q4_5/X/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
basis,d3_at_q4_5/X/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
basis,d3_at_q4_5/X/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
basis,d3_at_q4_5/X/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
basis,d3_at_q4_5/X/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q10_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q10_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,threshold,1,0.85,15000,12764,1,7.834534628643058e-05,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,keep_fraction,1,0.85,15000,12763,1,7.835148476063621e-05,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,threshold,1,0.95,15000,14027,10,0.0007129108148570614,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14382,19,0.0013210958142122098,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q10_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q2_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q2_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,threshold,1,0.9,15000,13365,1,7.482229704451927e-05,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,keep_fraction,1,0.9,15000,13750,6,0.00043636363636363637,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,threshold,1,0.95,15000,14399,22,0.0015278838808250573,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14382,19,0.0013210958142122098,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q2_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q4_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q4_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,threshold,1,0.85,15000,0,0,nan,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,keep_fraction,1,0.85,15000,12763,1,7.835148476063621e-05,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,threshold,1,0.95,15000,14025,10,0.00071301247771836,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14382,19,0.0013210958142122098,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q4_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q6_11/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_11/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,threshold,1,0.9,15000,13366,1,7.481669908723627e-05,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,keep_fraction,1,0.9,15000,13750,6,0.00043636363636363637,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,threshold,1,0.95,15000,14027,10,0.0007129108148570614,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14382,19,0.0013210958142122098,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_11/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q6_3/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_3/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,threshold,1,0.9,15000,13104,1,7.631257631257631e-05,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,keep_fraction,1,0.9,15000,13750,6,0.00043636363636363637,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,threshold,1,0.95,15000,13917,9,0.0006466910972192282,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14382,19,0.0013210958142122098,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_3/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q6_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q6_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,threshold,1,0.85,15000,13106,1,7.630093087135663e-05,0,0
patch,d3_at_q6_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,keep_fraction,1,0.85,15000,12763,1,7.835148476063621e-05,0,0
patch,d3_at_q6_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,threshold,1,0.95,15000,14126,11,0.0007787059323233754,0,0
patch,d3_at_q6_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14382,19,0.0013210958142122098,0,0
patch,d3_at_q6_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q6_7/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q8_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,threshold,1,0.9,15000,13269,1,7.536362951239732e-05,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,keep_fraction,1,0.9,15000,13750,6,0.00043636363636363637,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,threshold,1,0.95,15000,14118,11,0.000779147187986967,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14382,19,0.0013210958142122098,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q8_5/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,threshold,0,,15000,,,,,
patch,d3_at_q8_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,keep_fraction,0,,15000,,,,,
patch,d3_at_q8_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,threshold,1,0.85,15000,13106,1,7.630093087135663e-05,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,keep_fraction,1,0.85,15000,12763,1,7.835148476063621e-05,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,threshold,1,0.95,15000,14118,11,0.000779147187986967,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,keep_fraction,1,0.95,15000,14382,19,0.0013210958142122098,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.03,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,threshold,1,1.0,15000,15000,58,0.0038666666666666667,0,0
patch,d3_at_q8_9/Z/r01,d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.1,keep_fraction,1,1.0,15000,15000,58,0.0038666666666666667,0,0
pooled,pool:d3/Z/r1 without q4_5 (8 patches),d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,threshold,1,0.85,120000,12764,1,7.834534628643058e-05,0,0
pooled,pool:d3/Z/r1 without q4_5 (8 patches),d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.0003,keep_fraction,1,0.85,120000,12763,1,7.835148476063621e-05,0,0
pooled,pool:d3/Z/r1 without q4_5 (8 patches),d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,threshold,1,0.9,120000,13752,6,0.0004363001745200698,0,0
pooled,pool:d3/Z/r1 without q4_5 (8 patches),d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.001,keep_fraction,1,0.9,120000,13750,6,0.00043636363636363637,0,0
pooled,pool:d3/Z/r1 without q4_5 (8 patches),d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,threshold,1,0.95,120000,14027,10,0.0007129108148570614,0,0
pooled,pool:d3/Z/r1 without q4_5 (8 patches),d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.003,keep_fraction,1,0.95,120000,14382,19,0.0013210958142122098,0,0
pooled,pool:d3/Z/r1 without q4_5 (8 patches),d3_at_q4_5/Z/r01,3,Z,1,q4_5,bm_gap,rl,0.01,threshold,1,1.0,120000,15000,58,0.0038666666666666667,0,0
