axis,source,target,distance,basis,rounds,patch,method,prior,calibrator,ece,nll
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,platt,0.0015590170774651502,0.020621629064722063
patch,d3_at_q10_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,isotonic,0.0017944802741199145,0.023366602577354678
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,platt,0.0007015016958221178,0.020565535902393798
patch,d3_at_q2_7/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,isotonic,0.00038372848555887664,0.021422327193613887
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,platt,0.0005481067766134452,0.02039921124635436
patch,d3_at_q4_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,isotonic,0.0006870272167076347,0.024899897277793886
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,platt,0.002913269507196219,0.022356740299708563
patch,d3_at_q4_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,isotonic,0.0033783660053087593,0.023529675859700422
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,platt,0.004115457074140205,0.02335532040768171
patch,d3_at_q6_11/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,isotonic,0.003554575663667148,0.02419476707170572
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,platt,0.0021597332164737656,0.021350271687168278
patch,d3_at_q6_3/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,isotonic,0.00239381701514476,0.024173935066881428
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,platt,0.0010074300946011179,0.02042940395886029
patch,d3_at_q8_5/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,isotonic,0.0014008128282563704,0.022339831088788824
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,platt,0.00044412034305332793,0.020325797958832156
patch,d3_at_q8_9/Z/r01,d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,isotonic,0.001102543215831685,0.021299147039900393
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,platt,0.0012989149593726184,0.020585419690574765
pooled,pool:d3/Z/r1 without q6_7 (8 patches),d3_at_q6_7/Z/r01,3,Z,1,q6_7,nn,rl,isotonic,0.0014114500860314125,0.02082796352174367
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,platt,0.008207216452499552,0.18789818894628768
same,d3_at_q6_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,isotonic,0.011000914376244767,0.19478008196762803
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,platt,0.003836148688811288,0.18732946607123885
basis,d3_at_q6_7/X/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,isotonic,0.006305442705929359,0.18836419645013155
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,platt,0.005319571779873282,0.18740952800796215
patch,d3_at_q10_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,isotonic,0.007475145085516986,0.19061476512927386
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,platt,0.009603286598565177,0.1881797510348246
patch,d3_at_q2_7/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,isotonic,0.011261783022212656,0.18963523525095802
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,platt,0.004706305337544585,0.18736129020197947
patch,d3_at_q4_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,isotonic,0.007832191527698446,0.1897747708983156
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,platt,0.00359204932236093,0.18735328692569753
patch,d3_at_q4_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,isotonic,0.004406404497660427,0.190908825674074
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,platt,0.0038723810647111768,0.18738202827102934
patch,d3_at_q6_11/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,isotonic,0.004035365044993069,0.18839738337994752
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,platt,0.003700112458080554,0.1874282966873956
patch,d3_at_q6_3/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,isotonic,0.0048962180758621975,0.19050678388775583
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,platt,0.004395316560959772,0.18769740110486666
patch,d3_at_q8_5/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,isotonic,0.008053418676811131,0.19220718494064104
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,platt,0.008267056744924015,0.18795240581856415
patch,d3_at_q8_9/Z/r10,d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,isotonic,0.007658489104500774,0.18880314514185498
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,platt,0.0031815532685921656,0.1873177536153901
pooled,pool:d3/Z/r10 without q6_7 (8 patches),d3_at_q6_7/Z/r10,3,Z,10,q6_7,nn,rl,isotonic,0.004314458123284022,0.18775434608262265
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,platt,0.008411205193111441,0.43863291568079205
same,d3_at_q6_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,isotonic,0.009770683571497666,0.4403795894576867
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,platt,0.010878381670545615,0.43892814974915567
basis,d3_at_q6_7/X/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,isotonic,0.0139327767169931,0.43925436444870114
patch,d3_at_q10_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,platt,0.011058311234401558,0.43889136543774304
patch,d3_at_q10_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,isotonic,0.017883538255965892,0.4414488979107789
patch,d3_at_q2_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,platt,0.007901105460436274,0.4386172664773235
patch,d3_at_q2_7/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,isotonic,0.007930741403088313,0.43955240985813576
patch,d3_at_q4_5/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,platt,0.009118268722071094,0.43870111213512963
patch,d3_at_q4_5/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,isotonic,0.01739895915112156,0.4411766898387884
patch,d3_at_q4_9/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,platt,0.01081393267376847,0.43890028789726526
patch,d3_at_q4_9/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,isotonic,0.014785520862779296,0.44235420273448506
patch,d3_at_q6_11/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,platt,0.009133212798052466,0.438722457730232
patch,d3_at_q6_11/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,isotonic,0.01957352114103118,0.44093217960529923
patch,d3_at_q6_3/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,platt,0.013906691868788276,0.43916960800143423
patch,d3_at_q6_3/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,isotonic,0.02158683819359459,0.44403558982111
patch,d3_at_q8_5/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,platt,0.01297521077125566,0.43910665148394135
patch,d3_at_q8_5/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,isotonic,0.018765826883096498,0.44415066760720656
patch,d3_at_q8_9/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,platt,0.01012195983564735,0.43881344160745867
patch,d3_at_q8_9/Z/r30,d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,isotonic,0.016498574725924017,0.4417250457662207
pooled,pool:d3/Z/r30 without q6_7 (8 patches),d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,platt,0.00819646184340497,0.4386189749965079
pooled,pool:d3/Z/r30 without q6_7 (8 patches),d3_at_q6_7/Z/r30,3,Z,30,q6_7,nn,rl,isotonic,0.012238405256981605,0.4398474261915817
same,d3_at_q6_7/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,platt,0.007848541581965563,0.5350316169532399
same,d3_at_q6_7/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,isotonic,0.014677063785967507,0.5364625822880142
basis,d3_at_q6_7/X/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,platt,0.010321694520409827,0.5352884403540664
basis,d3_at_q6_7/X/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,isotonic,0.015547855477705656,0.5379585736568493
patch,d3_at_q10_7/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,platt,0.009710413653004157,0.5351239930702971
patch,d3_at_q10_7/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,isotonic,0.010930648297694768,0.5360318775039976
patch,d3_at_q2_7/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,platt,0.008487577027362313,0.5351030302162776
patch,d3_at_q2_7/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,isotonic,0.019631205017265316,0.5383268529285171
patch,d3_at_q4_5/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,platt,0.013429716193697372,0.5359274253096278
patch,d3_at_q4_5/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,isotonic,0.01788445198828434,0.5421417064016075
patch,d3_at_q4_9/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,platt,0.009493096057929265,0.535247731105874
patch,d3_at_q4_9/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,isotonic,0.020187654524691758,0.5372224763852965
patch,d3_at_q6_11/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,platt,0.00905018514642412,0.5351445831654015
patch,d3_at_q6_11/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,isotonic,0.013462073471832953,0.5389247189491567
patch,d3_at_q6_3/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,platt,0.012455719390176912,0.5353704298256844
patch,d3_at_q6_3/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,isotonic,0.013536290489566834,0.5366617169776181
patch,d3_at_q8_5/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,platt,0.01004257054716915,0.5353700665624277
patch,d3_at_q8_5/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,isotonic,0.02063541329028944,0.5387170785119493
patch,d3_at_q8_9/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,platt,0.007958327649125218,0.5350150465790413
patch,d3_at_q8_9/Z/r50,d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,isotonic,0.009832626080979017,0.538326600698175
pooled,pool:d3/Z/r50 without q6_7 (8 patches),d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,platt,0.008836081874929264,0.5351572676233601
pooled,pool:d3/Z/r50 without q6_7 (8 patches),d3_at_q6_7/Z/r50,3,Z,50,q6_7,nn,rl,isotonic,0.012551213478142703,0.535648295061007
same,d3_at_q8_5/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,platt,0.000599327436882987,0.019786624412701178
same,d3_at_q8_5/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,isotonic,0.0009505556969031137,0.019988967333975854
basis,d3_at_q8_5/Z/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,platt,0.0005364433393476658,0.019695479399383046
basis,d3_at_q8_5/Z/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,isotonic,0.001012717159041805,0.019982628573556798
patch,d3_at_q10_7/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,platt,0.0019984503402144453,0.020281280280240472
patch,d3_at_q10_7/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,isotonic,0.001988446460715781,0.020815176348610725
patch,d3_at_q2_7/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,platt,0.0018456659125085575,0.020029947435060484
patch,d3_at_q2_7/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,isotonic,0.002264254370295841,0.022146029999463274
patch,d3_at_q4_5/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,platt,0.0014881600030985434,0.01985701910059781
patch,d3_at_q4_5/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,isotonic,0.0021511260125195533,0.020772576373018367
patch,d3_at_q4_9/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,platt,0.0012498106238248042,0.01977219562156372
patch,d3_at_q4_9/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,isotonic,0.0009133320819892913,0.02180578046327806
patch,d3_at_q6_11/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,platt,0.0009596544286234092,0.01977968300883378
patch,d3_at_q6_11/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,isotonic,0.0003023205137460637,0.021365376403954556
patch,d3_at_q6_3/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,platt,0.0009389265922008377,0.019685508408842995
patch,d3_at_q6_3/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,isotonic,0.0004186734417729671,0.019631520420174884
patch,d3_at_q6_7/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,platt,0.0007025826361505667,0.0196974423672434
patch,d3_at_q6_7/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,isotonic,0.0003719646363159371,0.020555007180213358
patch,d3_at_q8_9/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,platt,0.00024918672542364795,0.019746344712792734
patch,d3_at_q8_9/X/r01,d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,isotonic,0.00031050816399939537,0.020735991002654303
pooled,pool:d3/X/r1 without q8_5 (8 patches),d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,platt,0.0004300107157237124,0.01965555188501085
pooled,pool:d3/X/r1 without q8_5 (8 patches),d3_at_q8_5/X/r01,3,X,1,q8_5,nn,rl,isotonic,0.0006288899736373705,0.01976731341107192
same,d3_at_q8_5/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,platt,0.0020721079547174177,0.15662315562072054
same,d3_at_q8_5/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,isotonic,0.0035734722679618917,0.15999552376315188
basis,d3_at_q8_5/Z/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,platt,0.0041017349867551595,0.15678858615149627
basis,d3_at_q8_5/Z/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,isotonic,0.004385637318446618,0.16106647876191124
patch,d3_at_q10_7/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,platt,0.00436621487706063,0.15681932491169034
patch,d3_at_q10_7/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,isotonic,0.0041469643289083905,0.157573453380957
patch,d3_at_q2_7/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,platt,0.0034364646696688037,0.15672924730538543
patch,d3_at_q2_7/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,isotonic,0.006681811708246012,0.15964970772655165
patch,d3_at_q4_5/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,platt,0.0021966610638534034,0.1566498400302214
patch,d3_at_q4_5/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,isotonic,0.004377507842062368,0.15700050478422337
patch,d3_at_q4_9/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,platt,0.003584700635403546,0.1567926949979961
patch,d3_at_q4_9/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,isotonic,0.0025481445660256946,0.1602615605577636
patch,d3_at_q6_11/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,platt,0.007447193294902705,0.15717100639394285
patch,d3_at_q6_11/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,isotonic,0.007453758241837646,0.1590275503019482
patch,d3_at_q6_3/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,platt,0.006996511313046662,0.15714461061861115
patch,d3_at_q6_3/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,isotonic,0.007448579519346346,0.16014644285620486
patch,d3_at_q6_7/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,platt,0.0033317448600019934,0.1566650363365997
patch,d3_at_q6_7/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,isotonic,0.005393194254772404,0.15791457458796268
patch,d3_at_q8_9/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,platt,0.0035485770394131293,0.15667535917637454
patch,d3_at_q8_9/X/r10,d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,isotonic,0.007048595295625039,0.1578493321362551
pooled,pool:d3/X/r10 without q8_5 (8 patches),d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,platt,0.0026643202091772614,0.15661788636365023
pooled,pool:d3/X/r10 without q8_5 (8 patches),d3_at_q8_5/X/r10,3,X,10,q8_5,nn,rl,isotonic,0.0041135178342581145,0.15719710290386735
same,d3_at_q8_5/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,platt,0.012761653306553844,0.42907547613378455
same,d3_at_q8_5/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,isotonic,0.010674720036839332,0.4325725950082774
basis,d3_at_q8_5/Z/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,platt,0.011983286518869181,0.429494686425559
basis,d3_at_q8_5/Z/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,isotonic,0.016919704426907364,0.4330897805379881
patch,d3_at_q10_7/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,platt,0.014261542597224413,0.42919400344539654
patch,d3_at_q10_7/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,isotonic,0.016721981728647858,0.43153964341357426
patch,d3_at_q2_7/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,platt,0.011056417191147912,0.428924447760797
patch,d3_at_q2_7/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,isotonic,0.012515289726507246,0.4327762763242639
patch,d3_at_q4_5/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,platt,0.011133929020404497,0.4289424972875617
patch,d3_at_q4_5/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,isotonic,0.013116652474999945,0.4310280846456173
patch,d3_at_q4_9/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,platt,0.009625189508905127,0.42883948179935616
patch,d3_at_q4_9/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,isotonic,0.017582567916000033,0.4341776655681213
patch,d3_at_q6_11/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,platt,0.008610451159890436,0.4289248733697658
patch,d3_at_q6_11/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,isotonic,0.011789023020049728,0.4307231455012033
patch,d3_at_q6_3/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,platt,0.00899037752573773,0.428868002874297
patch,d3_at_q6_3/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,isotonic,0.013716404233332348,0.4319327219146048
patch,d3_at_q6_7/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,platt,0.012916563481470376,0.42939128435608265
patch,d3_at_q6_7/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,isotonic,0.011824194839378929,0.43037108983803884
patch,d3_at_q8_9/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,platt,0.012957741263490297,0.4291555665945097
patch,d3_at_q8_9/X/r30,d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,isotonic,0.015738975111877294,0.43024079280523364
pooled,pool:d3/X/r30 without q8_5 (8 patches),d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,platt,0.010385016686673482,0.4288839320912465
pooled,pool:d3/X/r30 without q8_5 (8 patches),d3_at_q8_5/X/r30,3,X,30,q8_5,nn,rl,isotonic,0.009085556209258444,0.42989655954104367
same,d3_at_q8_5/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,platt,0.012265391086836157,0.49446337275345364
same,d3_at_q8_5/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,isotonic,0.017396588828465186,0.4957867252380963
basis,d3_at_q8_5/Z/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,platt,0.011762061934605236,0.49448891483260216
basis,d3_at_q8_5/Z/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,isotonic,0.01263407714843158,0.496880353727199
patch,d3_at_q10_7/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,platt,0.016621865087153378,0.49521091148102
patch,d3_at_q10_7/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,isotonic,0.0211905840881279,0.5000610064677576
patch,d3_at_q2_7/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,platt,0.012888778870221287,0.4946444903242066
patch,d3_at_q2_7/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,isotonic,0.016472451110706922,0.4981459821432727
patch,d3_at_q4_5/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,platt,0.008871520056938425,0.49416321106985117
patch,d3_at_q4_5/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,isotonic,0.015135989930445532,0.4973018473748574
patch,d3_at_q4_9/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,platt,0.012192958945623543,0.49456950380895137
patch,d3_at_q4_9/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,isotonic,0.017962529310444647,0.497361577105929
patch,d3_at_q6_11/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,platt,0.011542799565528238,0.49449880607459795
patch,d3_at_q6_11/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,isotonic,0.01659932630407032,0.4972039359237948
patch,d3_at_q6_3/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,platt,0.010231203033465633,0.4942946942180067
patch,d3_at_q6_3/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,isotonic,0.019070025824416158,0.4988210405079836
patch,d3_at_q6_7/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,platt,0.011785746441194404,0.49440531384618214
patch,d3_at_q6_7/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,isotonic,0.015747184290471748,0.49745868248648506
patch,d3_at_q8_9/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,platt,0.01230884255495264,0.494561188128174
patch,d3_at_q8_9/X/r50,d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,isotonic,0.01767538696398404,0.5101416696887108
pooled,pool:d3/X/r50 without q8_5 (8 patches),d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,platt,0.011516055170891175,0.49443436314461203
pooled,pool:d3/X/r50 without q8_5 (8 patches),d3_at_q8_5/X/r50,3,X,50,q8_5,nn,rl,isotonic,0.01380344411327492,0.49482463866857707
same,d3_at_q8_5/Z/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,platt,0.00033839416683332656,0.013484705596515573
same,d3_at_q8_5/Z/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,isotonic,0.0009580457077288953,0.014293224760414367
basis,d3_at_q8_5/X/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,platt,0.00028432060193380306,0.013576742585322498
basis,d3_at_q8_5/X/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,isotonic,0.00126016108704984,0.021482820117440744
patch,d3_at_q10_7/Z/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,platt,0.00016200026687507793,0.013419911811961454
patch,d3_at_q10_7/Z/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,isotonic,0.0008776433095528096,0.01623611109504858
patch,d3_at_q2_7/Z/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,platt,0.0007515546939794002,0.013436286328367457
patch,d3_at_q2_7/Z/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,isotonic,0.0009469068550894163,0.013687770307992654
patch,d3_at_q4_5/Z/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,platt,0.001103173455966148,0.01406358612892761
patch,d3_at_q4_5/Z/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,isotonic,0.001465016881166708,0.0241429412763112
patch,d3_at_q4_9/Z/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,platt,0.0011041801558211997,0.013695345442052686
patch,d3_at_q4_9/Z/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,isotonic,0.0007167102068846944,0.013961375522945733
patch,d3_at_q6_11/Z/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,platt,0.0019024140244727915,0.014129438120499598
patch,d3_at_q6_11/Z/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,isotonic,0.001133347312902848,0.014411688509475381
patch,d3_at_q6_3/Z/r01,d3_at_q8_5/Z/r01,3,Z,1,q8_5,nn,rl,platt,0.0006234769715744869,0.013405667240383376
